LeakagePort 1	Current turn 0.5	Pressure storage 11.6818	Pressure reaction 1.63873
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
4.61	9.64392	6.01642	0.00177555	0.00626258
4.62	9.63998	6.02488	0.00177392	0.00627139
4.63	9.63604	6.03334	0.00177228	0.00628019
4.64	9.63211	6.04178	0.00177063	0.00628898
4.65	9.62818	6.05022	0.00176897	0.00629776
4.66	9.62426	6.05865	0.0017673	0.00630654
4.67	9.62034	6.06707	0.00176562	0.0063153
4.68	9.61642	6.07549	0.00176393	0.00632406
4.69	9.61251	6.08389	0.00176223	0.00633281
4.7	9.6086	6.09229	0.00176053	0.00634155
4.71	9.60469	6.10068	0.00175881	0.00635029
4.72	9.60079	6.10906	0.00175708	0.00635901
4.73	9.59689	6.11743	0.00175535	0.00636773
4.74	9.593	6.1258	0.0017536	0.00637643
4.75	9.58911	6.13415	0.00175185	0.00638513
4.76	9.58522	6.1425	0.00175008	0.00639382
4.77	9.58134	6.15084	0.00174831	0.0064025
4.78	9.57746	6.15917	0.00174653	0.00641117
4.79	9.57359	6.1675	0.00174474	0.00641984
4.8	9.56972	6.17581	0.00174293	0.00642849
4.81	9.56585	6.18412	0.00174112	0.00643714
4.82	9.56199	6.19241	0.0017393	0.00644577
4.83	9.55813	6.2007	0.00173747	0.0064544
4.84	9.55428	6.20898	0.00173563	0.00646302
4.85	9.55043	6.21725	0.00173378	0.00647163
4.86	9.54658	6.22551	0.00173193	0.00648023
4.87	9.54274	6.23377	0.00173006	0.00648882
4.88	9.5389	6.24201	0.00172818	0.0064974
4.89	9.53507	6.25025	0.0017263	0.00650597
4.9	9.53124	6.25847	0.0017244	0.00651454
4.91	9.52741	6.26669	0.0017225	0.00652309
4.92	9.52359	6.2749	0.00172058	0.00653163
4.93	9.51977	6.2831	0.00171866	0.00654017
4.94	9.51596	6.29129	0.00171673	0.00654869
4.95	9.51215	6.29947	0.00171478	0.00655721
4.96	9.50835	6.30764	0.00171283	0.00656572
4.97	9.50455	6.3158	0.00171087	0.00657421
4.98	9.50075	6.32396	0.0017089	0.0065827
4.99	9.49696	6.3321	0.00170693	0.00659118
5	9.49318	6.34023	0.00170494	0.00659964
5.01	9.48939	6.34836	0.00170294	0.0066081
5.02	9.48562	6.35647	0.00170093	0.00661655
5.03	9.48184	6.36458	0.00169892	0.00662498
5.04	9.47807	6.37267	0.00169689	0.00663341
5.05	9.47431	6.38076	0.00169486	0.00664183
5.06	9.47055	6.38884	0.00169282	0.00665023
5.07	9.46679	6.3969	0.00169076	0.00665863
5.08	9.46304	6.40496	0.0016887	0.00666702
5.09	9.4593	6.41301	0.00168663	0.00667539
5.1	9.45556	6.42105	0.00168455	0.00668376
5.11	9.45182	6.42907	0.00168246	0.00669212
5.12	9.44809	6.43709	0.00168036	0.00670046
5.13	9.44436	6.4451	0.00167826	0.0067088
5.14	9.44064	6.4531	0.00167614	0.00671712
5.15	9.43692	6.46108	0.00167401	0.00672544
5.16	9.4332	6.46906	0.00167188	0.00673374
5.17	9.4295	6.47703	0.00166974	0.00674203
5.18	9.42579	6.48498	0.00166758	0.00675032
5.19	9.42209	6.49293	0.00166542	0.00675859
5.2	9.4184	6.50087	0.00166325	0.00676685
5.21	9.41471	6.50879	0.00166107	0.0067751
5.22	9.41102	6.51671	0.00165888	0.00678334
