SupplyPort 1	Port pressure 28
Elapsed	Pressure	Rate
27.36	28	9.85365e-11
27.37	28	9.77733e-11
27.38	28	9.70161e-11
27.39	28	9.62647e-11
27.4	28	9.55192e-11
27.41	28	9.47794e-11
27.42	28	9.40454e-11
27.43	28	9.3317e-11
27.44	28	9.25943e-11
27.45	28	9.18772e-11
27.46	28	9.11656e-11
27.47	28	9.04596e-11
27.48	28	8.9759e-11
27.49	28	8.90638e-11
27.5	28	8.8374e-11
27.51	28	8.76896e-11
27.52	28	8.70105e-11
27.53	28	8.63366e-11
27.54	28	8.5668e-11
27.55	28	8.50045e-11
27.56	28	8.43461e-11
27.57	28	8.36929e-11
27.58	28	8.30447e-11
27.59	28	8.24016e-11
27.6	28	8.17634e-11
27.61	28	8.11301e-11
27.62	28	8.05018e-11
27.63	28	7.98784e-11
27.64	28	7.92597e-11
27.65	28	7.86459e-11
27.66	28	7.80368e-11
27.67	28	7.74324e-11
27.68	28	7.68327e-11
27.69	28	7.62377e-11
27.7	28	7.56472e-11
27.71	28	7.50614e-11
27.72	28	7.448e-11
27.73	28	7.39032e-11
27.74	28	7.33308e-11
27.75	28	7.27629e-11
27.76	28	7.21994e-11
27.77	28	7.16402e-11
27.78	28	7.10854e-11
27.79	28	7.05348e-11
27.8	28	6.99886e-11
27.81	28	6.94465e-11
27.82	28	6.89087e-11
27.83	28	6.8375e-11
27.84	28	6.78455e-11
27.85	28	6.732e-11
27.86	28	6.67986e-11
27.87	28	6.62813e-11
27.88	28	6.5768e-11
27.89	28	6.52586e-11
27.9	28	6.47532e-11
27.91	28	6.42517e-11
27.92	28	6.37541e-11
27.93	28	6.32603e-11
27.94	28	6.27704e-11
27.95	28	6.22843e-11
27.96	28	6.18019e-11
27.97	28	6.13232e-11
27.98	28	6.08483e-11
27.99	28	6.03771e-11
28	28	5.99095e-11
28.01	28	5.94455e-11
28.02	28	5.89851e-11
28.03	28	5.85283e-11
28.04	28	5.8075e-11
28.05	28	5.76252e-11
28.06	28	5.71789e-11
28.07	28	5.67361e-11
28.08	28	5.62967e-11
28.09	28	5.58607e-11
28.1	28	5.5428e-11
28.11	28	5.49988e-11
28.12	28	5.45728e-11
28.13	28	5.41502e-11
28.14	28	5.37308e-11
28.15	28	5.33146e-11
28.16	28	5.29017e-11
28.17	28	5.2492e-11
28.18	28	5.20855e-11
28.19	28	5.16821e-11
28.2	28	5.12818e-11
28.21	28	5.08847e-11
28.22	28	5.04906e-11
28.23	28	5.00995e-11
28.24	28	4.97116e-11
28.25	28	4.93265e-11
28.26	28	4.89445e-11
28.27	28	4.85655e-11
28.28	28	4.81893e-11
28.29	28	4.78161e-11
28.3	28	4.74458e-11
28.31	28	4.70783e-11
28.32	28	4.67137e-11
28.33	28	4.63519e-11
28.34	28	4.5993e-11
28.35	28	4.56368e-11
28.36	28	4.52833e-11
28.37	28	4.49326e-11
28.38	28	4.45846e-11
28.39	28	4.42393e-11
28.4	28	4.38967e-11
28.41	28	4.35567e-11
28.42	28	4.32194e-11
28.43	28	4.28847e-11
28.44	28	4.25525e-11
28.45	28	4.2223e-11
28.46	28	4.1896e-11
28.47	28	4.15715e-11
28.48	28	4.12495e-11
28.49	28	4.09301e-11
28.5	28	4.06131e-11
28.51	28	4.02985e-11
28.52	28	3.99864e-11
28.53	28	3.96768e-11
28.54	28	3.93695e-11
28.55	28	3.90646e-11
28.56	28	3.8762e-11
28.57	28	3.84618e-11
28.58	28	3.81639e-11
28.59	28	3.78684e-11
28.6	28	3.75751e-11
28.61	28	3.72841e-11
28.62	28	3.69953e-11
28.63	28	3.67088e-11
28.64	28	3.64245e-11
28.65	28	3.61424e-11
28.66	28	3.58625e-11
28.67	28	3.55848e-11
28.68	28	3.53092e-11
28.69	28	3.50357e-11
28.7	28	3.47644e-11
28.71	28	3.44951e-11
28.72	28	3.4228e-11
28.73	28	3.39629e-11
28.74	28	3.36999e-11
28.75	28	3.34389e-11
28.76	28	3.31799e-11
28.77	28	3.29229e-11
28.78	28	3.26679e-11
28.79	28	3.24149e-11
28.8	28	3.21639e-11
28.81	28	3.19148e-11
28.82	28	3.16676e-11
28.83	28	3.14223e-11
28.84	28	3.1179e-11
28.85	28	3.09375e-11
28.86	28	3.06979e-11
28.87	28	3.04602e-11
28.88	28	3.02243e-11
28.89	28	2.99902e-11
28.9	28	2.97579e-11
28.91	28	2.95275e-11
28.92	28	2.92988e-11
28.93	28	2.90719e-11
28.94	28	2.88467e-11
28.95	28	2.86233e-11
28.96	28	2.84016e-11
28.97	28	2.81817e-11
28.98	28	2.79634e-11
28.99	28	2.77468e-11
29	28	2.75319e-11
29.01	28	2.73187e-11
29.02	28	2.71071e-11
29.03	28	2.68972e-11
29.04	28	2.66889e-11
29.05	28	2.64822e-11
29.06	28	2.62771e-11
29.07	28	2.60736e-11
29.08	28	2.58717e-11
29.09	28	2.56713e-11
29.1	28	2.54725e-11
29.11	28	2.52752e-11
29.12	28	2.50794e-11
29.13	28	2.48852e-11
29.14	28	2.46925e-11
29.15	28	2.45012e-11
29.16	28	2.43115e-11
29.17	28	2.41232e-11
29.18	28	2.39364e-11
29.19	28	2.3751e-11
29.2	28	2.35671e-11
29.21	28	2.33845e-11
29.22	28	2.32034e-11
29.23	28	2.30237e-11
29.24	28	2.28454e-11
29.25	28	2.26685e-11
29.26	28	2.24929e-11
29.27	28	2.23187e-11
29.28	28	2.21459e-11
29.29	28	2.19743e-11
29.3	28	2.18042e-11
29.31	28	2.16353e-11
29.32	28	2.14677e-11
29.33	28	2.13015e-11
29.34	28	2.11365e-11
29.35	28	2.09728e-11
29.36	28	2.08104e-11
29.37	28	2.06492e-11
29.38	28	2.04893e-11
29.39	28	2.03306e-11
29.4	28	2.01731e-11
29.41	28	2.00169e-11
29.42	28	1.98619e-11
29.43	28	1.97081e-11
29.44	28	1.95554e-11
29.45	28	1.9404e-11
29.46	28	1.92537e-11
29.47	28	1.91046e-11
29.48	28	1.89566e-11
29.49	28	1.88098e-11
29.5	28	1.86641e-11
29.51	28	1.85196e-11
29.52	28	1.83762e-11
29.53	28	1.82338e-11
29.54	28	1.80926e-11
29.55	28	1.79525e-11
29.56	28	1.78135e-11
29.57	28	1.76755e-11
29.58	28	1.75386e-11
29.59	28	1.74028e-11
29.6	28	1.7268e-11
29.61	28	1.71343e-11
29.62	28	1.70016e-11
29.63	28	1.68699e-11
29.64	28	1.67392e-11
29.65	28	1.66096e-11
29.66	28	1.6481e-11
29.67	28	1.63533e-11
29.68	28	1.62267e-11
29.69	28	1.6101e-11
29.7	28	1.59763e-11
29.71	28	1.58526e-11
29.72	28	1.57298e-11
29.73	28	1.5608e-11
29.74	28	1.54871e-11
29.75	28	1.53671e-11
29.76	28	1.52481e-11
29.77	28	1.513e-11
29.78	28	1.50129e-11
29.79	28	1.48966e-11
29.8	28	1.47812e-11
29.81	28	1.46667e-11
29.82	28	1.45532e-11
29.83	28	1.44404e-11
29.84	28	1.43286e-11
29.85	28	1.42176e-11
29.86	28	1.41075e-11
29.87	28	1.39983e-11
29.88	28	1.38899e-11
29.89	28	1.37823e-11
29.9	28	1.36756e-11
29.91	28	1.35696e-11
29.92	28	1.34645e-11
29.93	28	1.33603e-11
29.94	28	1.32568e-11
29.95	28	1.31541e-11
29.96	28	1.30522e-11
29.97	28	1.29512e-11
29.98	28	1.28508e-11
29.99	28	1.27513e-11
