SupplyPort 1	Current turn 1	Port pressure 55
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
4.47	0.448752	327.4	1463.48
4.48	0.448752	327.4	1466.75
4.49	0.448752	327.4	1470.03
4.5	0.448752	327.4	1473.3
4.51	0.448752	327.4	1476.57
4.52	0.448752	327.4	1479.85
4.53	0.448752	327.4	1483.12
4.54	0.448752	327.4	1486.4
4.55	0.448752	327.4	1489.67
4.56	0.448752	327.4	1492.94
4.57	0.448752	327.4	1496.22
4.58	0.448752	327.4	1499.49
4.59	0.448752	327.4	1502.77
4.6	0.448752	327.4	1506.04
4.61	0.448752	327.4	1509.31
4.62	0.448752	327.4	1512.59
4.63	0.448752	327.4	1515.86
4.64	0.448752	327.4	1519.14
4.65	0.448752	327.4	1522.41
4.66	0.448752	327.4	1525.68
4.67	0.448752	327.4	1528.96
4.68	0.448752	327.4	1532.23
4.69	0.448752	327.4	1535.51
4.7	0.448752	327.4	1538.78
4.71	0.448752	327.4	1542.05
4.72	0.448752	327.4	1545.33
4.73	0.448752	327.4	1548.6
4.74	0.448752	327.4	1551.88
4.75	0.448752	327.4	1555.15
4.76	0.448752	327.4	1558.42
4.77	0.448752	327.4	1561.7
4.78	0.448752	327.4	1564.97
4.79	0.448752	327.4	1568.25
4.8	0.448752	327.4	1571.52
4.81	0.448752	327.4	1574.79
4.82	0.448752	327.4	1578.07
4.83	0.448752	327.4	1581.34
4.84	0.448752	327.4	1584.62
4.85	0.448752	327.4	1587.89
4.86	0.448752	327.4	1591.16
4.87	0.448752	327.4	1594.44
4.88	0.448752	327.4	1597.71
4.89	0.448752	327.4	1600.99
4.9	0.448752	327.4	1604.26
4.91	0.448752	327.4	1607.53
4.92	0.448752	327.4	1610.81
4.93	0.448752	327.4	1614.08
4.94	0.448752	327.4	1617.36
4.95	0.448752	327.4	1620.63
4.96	0.448752	327.4	1623.9
4.97	0.448752	327.4	1627.18
4.98	0.448752	327.4	1630.45
4.99	0.448752	327.4	1633.73
5	0.448752	327.4	1637
5.01	0.448752	327.4	1640.27
5.02	0.448752	327.4	1643.55
5.03	0.448752	327.4	1646.82
5.04	0.448752	327.4	1650.1
5.05	0.448752	327.4	1653.37
5.06	0.448752	327.4	1656.64
5.07	0.448752	327.4	1659.92
5.08	0.448752	327.4	1663.19
5.09	0.448752	327.4	1666.47
5.1	0.448752	327.4	1669.74
5.11	0.448752	327.4	1673.01
5.12	0.448752	327.4	1676.29
5.13	0.448752	327.4	1679.56
5.14	0.448752	327.4	1682.84
5.15	0.448752	327.4	1686.11
5.16	0.448752	327.4	1689.38
5.17	0.448752	327.4	1692.66
5.18	0.448752	327.4	1695.93
5.19	0.448752	327.4	1699.21
5.2	0.448752	327.4	1702.48
5.21	0.448752	327.4	1705.75
5.22	0.448752	327.4	1709.03
5.23	0.448752	327.4	1712.3
5.24	0.448752	327.4	1715.58
5.25	0.448752	327.4	1718.85
5.26	0.448752	327.4	1722.12
5.27	0.448752	327.4	1725.4
5.28	0.448752	327.4	1728.67
5.29	0.448752	327.4	1731.95
5.3	0.448752	327.4	1735.22
5.31	0.448752	327.4	1738.49
5.32	0.448752	327.4	1741.77
5.33	0.448752	327.4	1745.04
5.34	0.448752	327.4	1748.32
5.35	0.448752	327.4	1751.59
5.36	0.448752	327.4	1754.86
5.37	0.448752	327.4	1758.14
5.38	0.448752	327.4	1761.41
5.39	0.448752	327.4	1764.69
5.4	0.448752	327.4	1767.96
5.41	0.448752	327.4	1771.23
5.42	0.448752	327.4	1774.51
5.43	0.448752	327.4	1777.78
5.44	0.448752	327.4	1781.06
5.45	0.448752	327.4	1784.33
5.46	0.448752	327.4	1787.6
5.47	0.448752	327.4	1790.88
5.48	0.448752	327.4	1794.15
5.49	0.448752	327.4	1797.43
5.5	0.448752	327.4	1800.7
5.51	0.448752	327.4	1803.97
5.52	0.448752	327.4	1807.25
5.53	0.448752	327.4	1810.52
5.54	0.448752	327.4	1813.8
5.55	0.448752	327.4	1817.07
5.56	0.448752	327.4	1820.34
5.57	0.448752	327.4	1823.62
5.58	0.448752	327.4	1826.89
5.59	0.448752	327.4	1830.17
5.6	0.448752	327.4	1833.44
5.61	0.448752	327.4	1836.71
5.62	0.448752	327.4	1839.99
5.63	0.448752	327.4	1843.26
5.64	0.448752	327.4	1846.54
5.65	0.448752	327.4	1849.81
5.66	0.448752	327.4	1853.08
5.67	0.448752	327.4	1856.36
5.68	0.448752	327.4	1859.63
5.69	0.448752	327.4	1862.91
5.7	0.448752	327.4	1866.18
5.71	0.448752	327.4	1869.45
5.72	0.448752	327.4	1872.73
5.73	0.448752	327.4	1876
5.74	0.448752	327.4	1879.28
5.75	0.448752	327.4	1882.55
5.76	0.448752	327.4	1885.82
