SupplyPort 1	Port pressure 30
Elapsed	Pressure	Rate
21.81	29.9864	2.44393e-05	107.243
21.82	29.9864	2.43385e-05	107.243
21.83	29.9865	2.42382e-05	107.243
21.84	29.9865	2.41382e-05	107.243
21.85	29.9866	2.40387e-05	107.243
21.86	29.9866	2.39395e-05	107.243
21.87	29.9867	2.38408e-05	107.243
21.88	29.9867	2.37425e-05	107.243
21.89	29.9868	2.36446e-05	107.243
21.9	29.9869	2.35471e-05	107.243
21.91	29.9869	2.34499e-05	107.243
21.92	29.987	2.33532e-05	107.243
21.93	29.987	2.32569e-05	107.243
21.94	29.9871	2.3161e-05	107.243
21.95	29.9871	2.30655e-05	107.243
21.96	29.9872	2.29704e-05	107.243
21.97	29.9872	2.28756e-05	107.243
21.98	29.9873	2.27813e-05	107.243
21.99	29.9873	2.26873e-05	107.243
22	29.9874	2.25938e-05	107.243
22.01	29.9874	2.25006e-05	107.243
22.02	29.9875	2.24078e-05	107.243
22.03	29.9875	2.23154e-05	107.243
22.04	29.9876	2.22234e-05	107.243
22.05	29.9876	2.21317e-05	107.243
22.06	29.9877	2.20404e-05	107.243
22.07	29.9877	2.19495e-05	107.243
22.08	29.9878	2.1859e-05	107.243
22.09	29.9878	2.17689e-05	107.243
22.1	29.9879	2.16791e-05	107.243
22.11	29.9879	2.15897e-05	107.243
22.12	29.988	2.15006e-05	107.243
22.13	29.988	2.1412e-05	107.243
22.14	29.9881	2.13237e-05	107.243
22.15	29.9881	2.12357e-05	107.243
22.16	29.9882	2.11481e-05	107.243
22.17	29.9882	2.10609e-05	107.243
22.18	29.9883	2.09741e-05	107.243
22.19	29.9883	2.08875e-05	107.243
22.2	29.9884	2.08014e-05	107.243
22.21	29.9884	2.07156e-05	107.243
22.22	29.9885	2.06302e-05	107.243
22.23	29.9885	2.05451e-05	107.243
22.24	29.9886	2.04604e-05	107.243
22.25	29.9886	2.0376e-05	107.243
22.26	29.9887	2.02919e-05	107.243
22.27	29.9887	2.02082e-05	107.243
22.28	29.9888	2.01249e-05	107.243
22.29	29.9888	2.00419e-05	107.243
22.3	29.9889	1.99592e-05	107.243
22.31	29.9889	1.98769e-05	107.243
22.32	29.989	1.97949e-05	107.243
22.33	29.989	1.97133e-05	107.243
22.34	29.989	1.9632e-05	107.243
22.35	29.9891	1.9551e-05	107.243
22.36	29.9891	1.94704e-05	107.243
22.37	29.9892	1.93901e-05	107.243
22.38	29.9892	1.93101e-05	107.243
22.39	29.9893	1.92305e-05	107.243
22.4	29.9893	1.91512e-05	107.243
22.41	29.9894	1.90722e-05	107.243
22.42	29.9894	1.89935e-05	107.243
22.43	29.9894	1.89152e-05	107.243
22.44	29.9895	1.88372e-05	107.243
22.45	29.9895	1.87595e-05	107.243
22.46	29.9896	1.86821e-05	107.243
22.47	29.9896	1.8605e-05	107.243
22.48	29.9897	1.85283e-05	107.243
22.49	29.9897	1.84519e-05	107.243
22.5	29.9897	1.83758e-05	107.243
22.51	29.9898	1.83e-05	107.243
22.52	29.9898	1.82245e-05	107.243
22.53	29.9899	1.81494e-05	107.243
22.54	29.9899	1.80745e-05	107.243
22.55	29.99	1.79999e-05	107.243
22.56	29.99	1.79257e-05	107.243
22.57	29.99	1.78518e-05	107.243
